conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.01E+18,Thu Jun 14 12:45:55 +0000 2018,0,Lebih suka piala dunia tanpa VAR Lebih natural Lebih banyak drama.. Karena esensi terbaik dari permainan Si kulit bundar itu emang Drama dan intrik,1.01E+18,,,in,luar angkasa,0,0,0,https://twitter.com/ozora46/status/1007242731159076865,350068909,ozora46
1.01E+18,Thu Jun 14 12:46:32 +0000 2018,20,peru.. Stlah 36 thn bru bsa msuk lgi piala dunia..sampe2 pada minjem bank bwt nonton ke rusia.(kpan lgi peru bisa msuk pildun),1.01E+18,,,in,"West Borneo, Indonesia",1,3,38,https://twitter.com/benzbara_/status/1007242887472377857,487360263,benzbara_
1.01E+18,Thu Jun 14 12:48:06 +0000 2018,0,@FirstMediaCares acara pembukaan piala dunia di channel.berapa?,1.01E+18,,FirstMediaCares,in,Jakarta,0,1,0,https://twitter.com/roosfeary/status/1007243281606926336,131370752,roosfeary
1.01E+18,Thu Jun 14 12:48:29 +0000 2018,0,Pembukaan piala dunia biasa aja. Btw.. robbie Williams ngasih jari tengah ke siapa ya?,1.01E+18,,,in,,0,0,0,https://twitter.com/anismanto/status/1007243375764860928,42386566,anismanto
1.01E+18,Thu Jun 14 12:50:50 +0000 2018,0,Habisin duit ratusan juta buat ke rusia reportase nya soal bandingin mana yang lebih cantik cewek skandinavia atau argentina? Seriously? Ga ada sisi lain dr pildun yang lebih enak dibahas kah @TRANSTV_CORP?,1.01E+18,,,in,,0,0,0,https://twitter.com/Rindapril/status/1007243969640558592,380932160,Rindapril
1.01E+18,Thu Jun 14 12:52:00 +0000 2018,0,Dan piala dunia kali ini rasa Euro tapi aku sukaaaa. Dan match berikutanya moga Kroasia menang. Please beat Rusia k ,1.01E+18,,,in,#hiduppurapura,0,0,0,https://twitter.com/djubido/status/1007244261610278912,60834034,djubido
1.01E+18,Thu Jun 14 12:56:54 +0000 2018,0,Menunggu President FIFA memenuhi janji mengundang anak2 Thai itu ke Rusia nonton final piala dunia,1.01E+18,,,in,Salatiga,0,0,1,https://twitter.com/yoyok_cendol/status/1007245494295277568,58099826,yoyok_cendol
1.01E+18,Thu Jun 14 12:59:48 +0000 2018,1,@fonataba_ag @YohanesAkwan Kaka baru pulang konvoi pembukaan piala dunia meski belanda tra masuk piala dunia tapi dong angkat bendera belanda besar kase kibar jg mobil dong bungkus deng bendera belanda.... Asyikkk ,1.01E+18,,fonataba_guntur,in,Jogyakarta,0,1,0,https://twitter.com/YonaHollandia/status/1007246226046124032,9.68E+17,YonaHollandia
1.01E+18,Thu Jun 14 13:00:48 +0000 2018,0,Nunggu pembukaan piala dunia sambil nunggu penetapan lebaran . Kok lebih excited sama fifa world cup ya ,1.01E+18,,,in,holly shit,0,1,0,https://twitter.com/Choi_Hynsk99/status/1007246474931941376,7.39E+17,Choi_Hynsk99
1.01E+18,Thu Jun 14 13:02:33 +0000 2018,0,Takbiran kali ini barengan dg Putin membuka piala dunia 2018. Pertandingan pertama antara Rusia dan Arab Saudi.,1.01E+18,,,in,"Sleman, Indonesia",0,0,0,https://twitter.com/KornetNKRI/status/1007246915505872897,183495690,KornetNKRI
1.01E+18,Thu Jun 14 13:05:47 +0000 2018,0,takbir mendadak sepi pas pembukaan piala dunia dimulai apa perasaan saya ajha yha,1.01E+18,,,in,pekan baru,0,0,0,https://twitter.com/KINGTAMBUSAI/status/1007247732656910336,179141417,KINGTAMBUSAI
1.01E+18,Thu Jun 14 13:06:55 +0000 2018,0,Apalagi Akinfeev bersama pemain timnas Rusia lainnya berhasil melaju ke babak perempat final Piala Dunia 2018. Kalau bisa sampai ke final bahkan menjadi juara mungkin Akinfeev bisa melebihi Lev Yashin. #WorldCup,1.01E+18,,,in,,0,0,0,https://twitter.com/nashirefendi/status/1007248015474638848,464307103,nashirefendi
1.01E+18,Thu Jun 14 13:07:58 +0000 2018,0,Acara selanjutanya adalah pembukaan secara resmi piala dunia 2018 ditandai dgn penendangan bola ke lapangan oleh Presiden Putin,1.01E+18,,,in,"East Java, Indonesia",0,1,0,https://twitter.com/LarasatiKei/status/1007248281276039169,45828162,LarasatiKei
1.01E+18,Thu Jun 14 13:08:19 +0000 2018,3,Rusia itu jago bapak terakhir di Piala Dunia dan kalah juga. Baiqlah...,1.01E+18,,,in,Jakarta,3,1,6,https://twitter.com/SupirPete2/status/1007248367699689474,172790109,SupirPete2
1.01E+18,Thu Jun 14 13:12:37 +0000 2018,0,Semua tim amerika latin angkat koper..hem...ini piala dunia rasa piala eropa. #BEL #FRA #eng Tinggal tunggu #croatia atau #Rusia,1.01E+18,,,in,"Kota Medan, Sumatera Utara",0,0,0,https://twitter.com/gokiltopik53/status/1007249449641336837,2873041776,gokiltopik53
1.01E+18,Thu Jun 14 13:13:48 +0000 2018,0,Segala yang hampir memang terasa menyakitkan dan sesak di dada. Seperti Rusia yang hampir saja melangkah jauh hingga semifinal Piala Dunia. Seperti kamu dan dia yang hampir saja duduk bersanding di pelaminan dengan bahagia. Hampir saja. Hampir saja.,1.01E+18,,,in,Jakarta,0,1,0,https://twitter.com/Prasetyo1st/status/1007249747676024834,65271708,Prasetyo1st
1.01E+18,Thu Jun 14 13:13:52 +0000 2018,0,@ais_ahmad @ilhamdwiajie Sini is nonton pembukaan piala dunia~,1.01E+18,,ais_ahmad,in,South East Ngamprah,0,1,0,https://twitter.com/meowngs/status/1007249766076448768,92233076,meowngs
1.01E+18,Thu Jun 14 13:14:31 +0000 2018,0,@infobdg Acara nobar pembukaan Piala Dunia di mana aja min? Nuhun,1.01E+18,,infobdg,in,contemporary art space,1,0,0,https://twitter.com/ArgusProvocArt/status/1007249928173678597,360772906,ArgusProvocArt
1.01E+18,Thu Jun 14 13:15:10 +0000 2018,0, Perlawanan pembukaan Piala Dunia 2018 - Kumpulan A #RUS vs #KSA 14 Jun ⏰ 2300 MYT Luzhniki TV2 Astro Arena 802 HD Astro Supersport 821/841 HD #WorldCup #myTawau,1.01E+18,,,in,"Tawau, Sabah",0,0,1,https://twitter.com/myTawau/status/1007250091911143424,17421015,myTawau
1.01E+18,Thu Jun 14 13:16:15 +0000 2018,0,rasanya jadi anak kecil yang digandeng pemain bola di opening ceremony piala dunia gimana yak? ih pasti seneng banget,1.01E+18,,,in,Ollivanders,0,0,1,https://twitter.com/anggeresdoger/status/1007250363945123846,223879129,anggeresdoger
1.01E+18,Thu Jun 14 13:16:39 +0000 2018,0,Tapi semenjak ada teknologi VAR ini. Keknya piala dunia kurang greget. Drama pertandingannya gak ada jadinya.,1.01E+18,,,in,Semarang,0,0,0,https://twitter.com/Syamok/status/1007250464482553862,86272515,Syamok
1.01E+18,Thu Jun 14 13:17:34 +0000 2018,0,match match e piala dunia rusia iki mangasaku angel dipahami.. koyo koyo o gemini,1.01E+18,,,in,between A and Z,0,0,0,https://twitter.com/LSTRmegaputri/status/1007250696024965120,69290517,LSTRmegaputri
1.01E+18,Thu Jun 14 13:20:41 +0000 2018,26,Sambil nunggu pembukaan Piala Dunia &amp; prepare Takbiran Idul Fitri nih gabung dulu yuk di #FavoritKita with @FiraAzzahra_ ,1.01E+18,,,in,,1,1,6,https://twitter.com/ammarsuhada/status/1007251481433554944,60080862,ammarsuhada
1.01E+18,Thu Jun 14 13:22:38 +0000 2018,0,Wah seru sih piala dunia pake VAR jd lbh fair,1.01E+18,,,in,"Sleman, Indonesia",0,1,0,https://twitter.com/Habibazis/status/1007251973597360129,297172162,Habibazis
1.01E+18,Thu Jun 14 13:23:33 +0000 2018,0,@JKT48CircusSBY Pegang remote aja ini siap2 pembukaan Piala Dunia ,1.01E+18,,JKT48CircusSBY,in,Jakarta Capital Region,0,0,0,https://twitter.com/masked1193/status/1007252201209618434,3117814033,masked1193
1.01E+18,Thu Jun 14 13:24:49 +0000 2018,0,Nonton tayanga handsball VAR yang gk aktif di piala dunia kali ini Tp tetep pinalti lha emang kena tangan Lha trs semalam kui kenpa gk pinalti pas argen?? Wasite picek ngunui ae wes ha,1.01E+18,,,in,LOMBOK IBU KOTA MATARAM,0,0,0,https://twitter.com/Adie_Brata/status/1007252521126014976,1143044570,Adie_Brata
1.01E+18,Thu Jun 14 13:26:07 +0000 2018,0,Malam takbiran di temani match pembukaan piala dunia 2018 ,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/shaboen/status/1007252847547670529,22217193,shaboen
1.01E+18,Thu Jun 14 13:29:11 +0000 2018,0,Ini mana opening ceremony piala dunianya? Langsung laga pembuka gtu? Paan kek gini sih Indonesia jg bs jd tuan rumah piala dunia.,1.01E+18,,,in,"Yogyakarta, bekasi, cikarang",0,0,0,https://twitter.com/gregoriusdybala/status/1007253621866520576,3589690999,gregoriusdybala
1.01E+18,Thu Jun 14 13:29:11 +0000 2018,0,Sepertinya tiap pertandingan ada pinaltinya di piala dunia. Berkat teknologi video VAR.,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/TTaufikhidayaTT/status/1007253620201480192,396607970,TTaufikhidayaTT
1.01E+18,Thu Jun 14 13:29:48 +0000 2018,0,Hayoo..lebih berat takbiran apa nonton opening ceremony Piala Dunia?? Apa dua2nya...,1.01E+18,,,in,"Semarang, Indonesia",0,0,0,https://twitter.com/adhingh/status/1007253775973662720,1664728279,adhingh
1.01E+18,Thu Jun 14 13:33:06 +0000 2018,0,RUSIA #2018 piala dunia ganti nama menjadi piala Eropa,1.01E+18,,,in,,0,0,0,https://twitter.com/ndasde/status/1007254604617138178,72880536,ndasde
1.01E+18,Thu Jun 14 13:34:18 +0000 2018,0,Nonton pembukaan piala dunia. Cewek Rusia cantik-cantik anjiirr ,1.01E+18,,,in,"Sleman, Yogyakarta",0,0,0,https://twitter.com/ary_moto/status/1007254905621397504,133664013,ary_moto
1.01E+18,Thu Jun 14 13:35:15 +0000 2018,1,Pembukaan Piala Dunia yang bagus penyanyinya doang sih IMO,1.01E+18,,,in,,0,1,0,https://twitter.com/BeritaChelsea/status/1007255145342595072,324089726,BeritaChelsea
1.01E+18,Thu Jun 14 13:35:26 +0000 2018,1,Pertandingan pildun hari ini Arab Saudi vs Mesir uruguayguay vs Rusia 21.00 WIB Live Trans7 &amp; Trans TV Iran vs Portugal Spanyol vs Maroko 01.00 WIB Pertandingan ke-3 jadi bareng semua #WorldCup #pialadunia2018 #Rusia2018 ,1.01E+18,,,in,,2,9,1,https://twitter.com/sandalista1789/status/1007255191681286144,546258782,sandalista1789
1.01E+18,Thu Jun 14 13:35:44 +0000 2018,0,Takbiran dl terus nonton pembukaan Piala Dunia ya gaes #IndonesiaBertakbir,1.01E+18,,,in,"Bogor, Jawa Barat",0,0,0,https://twitter.com/HeriFirdausas/status/1007255268881600512,116700037,HeriFirdausas
1.01E+18,Thu Jun 14 13:36:16 +0000 2018,0,Salam Sejahtera Selamat Pagi 12 Julai Khamis Final Piala Dunia : Peranchis jumpa Croatia..peminat England jangan sedih yek... 8.15 pagi Bicara YB: YB Tan Hong Pin EXCO Kerajaan Tempatan Sains dan Teknologi/ADUN Skudai..Yang Terbaik Hanya di Johorfm Permata Selatan..,1.01E+18,,,in,"Bandung, Indonesia",0,0,1,https://twitter.com/brmstiadi/status/1007255402294083584,33419222,brmstiadi
1.01E+18,Thu Jun 14 13:38:11 +0000 2018,1,Betapa ruginya diri ini 4 tahun di FIB dilewati tanpa mengerti satu kata pun yang diucapkan oleh Putin dalam opening piala dunia.,1.01E+18,,,in,Bandung - Bogor,0,1,0,https://twitter.com/MuklisAbdulatip/status/1007255886027317249,442659533,MuklisAbdulatip
1.01E+18,Thu Jun 14 13:40:16 +0000 2018,0,Opening ceremony piala dunia tahun ini ky kurang greget apa karena bukan Shakira yang nyanyi ya ,1.01E+18,,,in,"Bandung, Indonesia",0,0,0,https://twitter.com/izzuddinali10/status/1007256408801177600,103511389,izzuddinali10
1.01E+18,Thu Jun 14 13:45:04 +0000 2018,0,Nonton pembukaan Piala Dunia tetap sambil takbiran ya Yang boleh takbiran bukan cuma pendukung Arab Saudi Yang dukung Rusia juga boleh takbiran kok.. Takbiran tak memandang siapa dukung siapa.. Semua boleh.. *EdisiPialaDunia #IndonesiaBertakbir,1.01E+18,,,in,"West Sumatra, Indonesia",0,0,0,https://twitter.com/septria_yanto/status/1007257617796698113,9.79E+17,septria_yanto
1.01E+18,Thu Jun 14 13:45:32 +0000 2018,0,@kurawa kalau bukan krn pak jokowi malam takbiran ga mungkin bareng sama pembukaan piala dunia....terima kasih pak jokowi #MenghindariSuspend,1.01E+18,,kurawa,in,,0,0,0,https://twitter.com/syhakim/status/1007257733756620805,172819627,syhakim
1.01E+18,Thu Jun 14 13:46:22 +0000 2018,0,Liat snapgram following di ig isinya takbiran semua. Meanwhile snapgram temen di russia rame juga tapi rame pembukaan piala dunia.,1.01E+18,,,in,"Salatiga, Jawa Tengah",0,1,0,https://twitter.com/adjieandro/status/1007257942234501120,27616057,adjieandro
1.01E+18,Thu Jun 14 13:47:36 +0000 2018,0,Hanya orang-orang retard yang gak setuju ada VAR di piala dunia. ,1.01E+18,,,in,Running Trade,0,0,0,https://twitter.com/investonk/status/1007258255167328257,38387986,investonk
1.01E+18,Thu Jun 14 13:47:55 +0000 2018,0,Malam takbiran barengan sama malam pembukaan piala dunia.,1.01E+18,,,in,,0,0,0,https://twitter.com/ruchin29/status/1007258334011904000,354136215,ruchin29
1.01E+18,Thu Jun 14 13:50:49 +0000 2018,0,@kvisiontv min kvision pembukaan piala dunia ga ditayangin? Dari tadi ane pantengin tv blm muncul2 juga sedangkan tr***tv uda dilacak aja (yang ane mikirnya brarti uda mulai) ,1.01E+18,,kvisiontv,in,"West Borneo, Indonesia",0,1,0,https://twitter.com/agustinus1216/status/1007259066043756545,3017510253,agustinus1216
1.01E+18,Thu Jun 14 13:55:53 +0000 2018,0,Lonsaba NOBAR delapan besar piala dunia Rusia 2018. Di markas orengharaha #ayoramaikan2018,1.01E+18,,,in,Bight of Biafra 🎌,0,0,0,https://twitter.com/Urch_mann/status/1007260338390228992,3628478896,Urch_mann
1.01E+18,Thu Jun 14 13:57:47 +0000 2018,0,Satu lagi pembukaan piala dunia bro.. ha.. game hampeh,1.01E+18,,,in,,1,2,0,https://twitter.com/FPLindonesia/status/1007260818394660864,428789353,FPLindonesia
1.01E+18,Thu Jun 14 13:58:14 +0000 2018,0,pembukaan piala dunia gak seru masih kalah sama piala presiden,1.01E+18,,,in,Semarang - Jakarta PP,0,0,0,https://twitter.com/TansahW/status/1007260931825459201,9.19E+17,TansahW
1.01E+18,Thu Jun 14 13:58:35 +0000 2018,0,One stop football siang ini cuplikan pildun rusia 2018 tapi backsoundnya saminamina ee waka waka ee,1.01E+18,,,in,,0,1,0,https://twitter.com/agenm0ssad/status/1007261019633156096,28740435,agenm0ssad
1.01E+18,Thu Jun 14 13:58:36 +0000 2018,0,Nonton takbiran atau pembukaan piala dunia??,1.01E+18,,,in,,0,0,0,https://twitter.com/winonaryo/status/1007261022674014208,114347242,winonaryo
1.01E+18,Thu Jun 14 14:02:05 +0000 2018,0,@jernajer Jangan tidur ada pembukaan piala dunia,1.01E+18,,thealbartoss,in,,0,1,0,https://twitter.com/RBAmalia/status/1007261900726341632,205580046,RBAmalia
1.01E+18,Thu Jun 14 14:02:17 +0000 2018,0,jare bapak'ku pembukaan piala dunia biasane seri,1.01E+18,,,in,"Palembang, South Sumatra",0,0,0,https://twitter.com/FandiHerulean/status/1007261950529507328,124061902,FandiHerulean
1.01E+18,Thu Jun 14 14:02:40 +0000 2018,0,@TRANSTV_CORP min kok kalau di daerah desa sudah berlanggan tv kenapa tidak bisa menonton siaran pembukaan piala dunia rusia pdhal sangat excited sangat di sayangkan,1.01E+18,,TRANS7,in,Indonesia,0,0,0,https://twitter.com/andiadhon/status/1007262047824834560,1366729950,andiadhon
1.01E+18,Thu Jun 14 14:04:04 +0000 2018,0,Rusia vs Kroasia ini pertandingan paling seru sejauh ini di piala dunia 2018. Apapun hasil setelah ini salah satu tim akan menangis.,1.01E+18,,,in,Planet Earth,1,0,0,https://twitter.com/GolDyasher_/status/1007262398405795840,216953054,GolDyasher_
1.01E+18,Thu Jun 14 14:04:18 +0000 2018,3,Setuju gak sih ada VAR di piala dunia kali ini,1.01E+18,,,in,Jakarta - Indonesia,1,48,1,https://twitter.com/kvisiontv/status/1007262458174627840,1968709670,kvisiontv
1.01E+18,Thu Jun 14 14:07:35 +0000 2018,0,pembukaan Piala Dunia di Rusia kereeen yak (`` ),1.01E+18,,,in,Cilacap Bercahaya,0,0,0,https://twitter.com/tetedydy/status/1007263284574109697,257907466,tetedydy
1.01E+18,Thu Jun 14 14:08:12 +0000 2018,0,yang bikin jlek piala dunia ni cuma VAR : ,1.01E+18,,,in,,1,0,0,https://twitter.com/hilmismongkers/status/1007263440287645703,2234136158,hilmismongkers
1.01E+18,Thu Jun 14 14:08:51 +0000 2018,0,KEMERIAHAN FINAL PIALA DUNIA Kakitangan DRB Hicom memakai jersi yang pasukan pilihan mereka yang bertanding pada Piala Dunia 2018 di Rusia sempena memeriahkan perlawanan akhir Ahad ini. Turuguayt kelihatan CEO Alam Flora Datuk Muhamad Zain Hasan yang memakai jersi pasukan Belg ,1.01E+18,,,in,Orbit all the way around you,0,0,0,https://twitter.com/GwenSastro/status/1007263601655103488,316970505,GwenSastro
1.01E+18,Thu Jun 14 14:12:13 +0000 2018,0,Pembukaan Piala Dunia 2018 sudah dimulai..,1.01E+18,,,in,"Takalar,sulawesi selatan",0,0,0,https://twitter.com/Fahrulinsomnia/status/1007264450536263680,571424092,Fahrulinsomnia
1.01E+18,Thu Jun 14 14:12:22 +0000 2018,0,dulu tahun 2014 sempet mikir: Pokoknya 2018 harus udah sekolah ke Herman biar bisa nyoblos pilpres di luar sambil jalan ke Rusia nonton pildun! 2018 masih pp commuterline. Ingin kunaik mesin waktu terus teriak ke diri sendiri: HALUUUUUUUUUUU!!!!! ,1.01E+18,,,in,"Bulaksumur, Yogyakarta",0,0,0,https://twitter.com/jalurgaza_/status/1007264485633978369,336356887,jalurgaza_
1.01E+18,Thu Jun 14 14:13:34 +0000 2018,0,malem lebaran malem pembukaan piala dunia malem takbiran malem jaga2 jgn sampe perang desa lagi,1.01E+18,,,in,"Kota Padang, Sumatera Barat",0,0,0,https://twitter.com/iichaiii/status/1007264790908026880,9.64E+17,iichaiii
1.01E+18,Thu Jun 14 14:14:14 +0000 2018,1,#FIFAWorldCup2018 Opening Ceremony Russia vs. Saudi Arabia #Russia2018 #WorldCup,1.01E+18,,,in,Abuja,0,0,0,https://twitter.com/yunusxonline/status/1007264957665247237,42841145,yunusxonline
1.01E+18,Thu Jun 14 14:14:15 +0000 2018,0,uji coba hancur lebur di piala dunia bagus pula rusia ni #RUSCRO,1.01E+18,,,in,Jakarta,0,1,0,https://twitter.com/nonasoerede/status/1007264961557483520,50296965,nonasoerede
1.01E+18,Thu Jun 14 14:16:08 +0000 2018,0,Mandzukic bawa Kroasia ke final Piala Dunia untuk pertama kali lewat golnya di babak tambahan waktu. Coba Kalinic msh di Rusia ga sampe final itu Kroasia. FT: Kroasia 2-1 Inggris.,1.01E+18,,,in,"Kalideres, Indonesia",0,0,0,https://twitter.com/mpazzhole/status/1007265434918313984,43858866,mpazzhole
1.01E+18,Thu Jun 14 14:17:23 +0000 2018,0,/nw Opening Ceremony Piala Dunia 2018 &amp; pertandingan pembuka Rusia vs Arab Saudi..,1.01E+18,,,in,Makassar City™ | Indonesia,0,0,0,https://twitter.com/iam_mat24fit/status/1007265748509585414,117118063,iam_mat24fit
1.01E+18,Thu Jun 14 14:17:33 +0000 2018,0,Sambil menunggu kick off #WorldCup mau ikutan Gus @na_dirs bikin #PantunLebaran Hari ini piala dunia pembukaan; Rusia dan Arab Saudi turuguayn ke lapangan.. Sambil menunggu datangnya Lebaran; Pesan maaf kami sampaikan #copasbermakna,1.01E+18,,,in,Yogyakarta,0,0,0,https://twitter.com/mkrohman/status/1007265791576666112,261486101,mkrohman
1.01E+18,Thu Jun 14 14:18:02 +0000 2018,0,Ini piala dunia goalnya apaan sih ? Kalo gak pinalti ya own goal. Belum lagi sama VAR masih kurang menarik sih match match nya,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/octaota_/status/1007265914096476160,102933421,octaota_
1.01E+18,Thu Jun 14 14:18:07 +0000 2018,0,Bahkan sejak awal muncul pildun 2018 pun dah banyak hal yang ga diperkirakan ex: rusia yang ga diduga bakal jadi host dan mampu menjawabnya dg menang mutlak di laga pembuka,1.01E+18,,,in,,0,0,0,https://twitter.com/ardy_NM/status/1007265935210659840,168416653,ardy_NM
1.01E+18,Thu Jun 14 14:20:33 +0000 2018,0,ini pembukaan piala dunia ga ada Vitas? Kecewa. K,1.01E+18,,,in,MORE VISION,0,0,0,https://twitter.com/2ndFlo/status/1007266546882830337,147794304,2ndFlo
1.01E+18,Thu Jun 14 14:20:40 +0000 2018,3,Baru tumben bgt nih ngikutin piala dunia dari pembukaan hampir semua ditonton pertandingannya,1.01E+18,,,in,Bumi Allah,0,0,0,https://twitter.com/Artmospheree/status/1007266578025492483,1319231286,Artmospheree
1.01E+18,Thu Jun 14 14:21:28 +0000 2018,0,ini kok gak ada gemuruguayh - gemuruguayh nya pembukaan piala dunia.. sepi amat.,1.01E+18,,,in,Jogja,0,0,0,https://twitter.com/Priyo_Ananto/status/1007266778743898112,241116379,Priyo_Ananto
1.01E+18,Thu Jun 14 14:23:56 +0000 2018,0,Tahukah Bolamania EFEK VAR DI PIALA DUNIA (1): Rata-rata penalti per laga. Catatan terbanyak sejak Piala Dunia 1966. Pada edisi 2006 dan 2010 hanya muncul rata-rata 0 06 penalti per laga di putaran pertama fase grup. #PilDunBarengBOLA,1.01E+18,,,in,Indonesia,0,0,0,https://twitter.com/dcapurba/status/1007267399253364737,33188245,dcapurba
1.01E+18,Thu Jun 14 14:24:05 +0000 2018,3,Lagu pembukaan piala dunia enak juga.. semangat,1.01E+18,,,in,,4,5,3,https://twitter.com/fajarnugros/status/1007267434309435392,36321448,fajarnugros
1.01E+18,Thu Jun 14 14:24:52 +0000 2018,0,Pembukaan Piala Dunia kok gak ada Via Vallen. Gak seru dong yee,1.01E+18,,,in,Middle-Earth,0,0,0,https://twitter.com/Adepati__/status/1007267631865270272,376670192,Adepati__
1.01E+18,Thu Jun 14 14:25:01 +0000 2018,0,Terakhir liat Arab Saudi main di Pildun itu waktu dibantai 8-0 sama Jerman. Waktu masih ada Olivier Bierhoff. Sekarang malah lagi dibantai 2-0 sama Rusia. Memang orang-orang kafir ini kejam dan suka menindas. Hiks.,1.01E+18,,,in,"Pekanbaru, Indonesia",0,0,0,https://twitter.com/muhammadfandi90/status/1007267671493103616,9.27E+17,muhammadfandi90
